"","conference","link"
"555","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Hartford.html"
"556","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Wheaton_MA.html"
"557","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_WPI.html"
"558","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_UMass_Boston.html"
"559","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Amherst.html"
"560","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Gordon.html"
"561","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_American_Intl.html"
"562","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_St_Anselm.html"
"563","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_Southern_New_Hampshire.html"
"564","NEICAAA_F","https://tf.tfrrs.org/teams/tf/RI_college_f_RIC.html"
"565","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Trinity_CT.html"
"566","NEICAAA_F","https://tf.tfrrs.org/teams/tf/ME_college_f_Southern_Maine.html"
"567","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Coast_Guard.html"
"568","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Tufts.html"
"569","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Suffolk.html"
"570","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Bentley.html"
"571","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Westfield_State.html"
"572","NEICAAA_F","https://tf.tfrrs.org/teams/tf/ME_college_f_Bates.html"
"573","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Wesleyan.html"
"574","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Springfield.html"
"575","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_Colby_Sawyer.html"
"576","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Assumption.html"
"577","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Brandeis.html"
"578","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Conn_College.html"
"579","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Smith.html"
"580","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Wellesley.html"
"581","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Mount_Holyoke.html"
"582","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_Keene_State.html"
"583","NEICAAA_F","https://tf.tfrrs.org/teams/tf/CT_college_f_Eastern_Conn_St.html"
"584","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_UMass_Dartmouth.html"
"585","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Fitchburg_St.html"
"586","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Babson.html"
"587","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_Franklin_Pierce.html"
"588","NEICAAA_F","https://tf.tfrrs.org/teams/tf/ME_college_f_Husson.html"
"589","NEICAAA_F","https://tf.tfrrs.org/teams/tf/NH_college_f_Plymouth_State.html"
"590","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Worcester_State.html"
"591","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Lesley.html"
"592","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Mass_Maritime.html"
"593","NEICAAA_F","https://tf.tfrrs.org/teams/tf/MA_college_f_Lasell.html"
"594","NEICAAA_F","https://tf.tfrrs.org/teams/tf/VT_college_f_St_Michaels.html"
"595","NEICAAA_M","https://tf.tfrrs.org/teams/tf/NH_college_m_Franklin_Pierce.html"
"596","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Babson.html"
"597","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Williams.html"
"598","NEICAAA_M","https://tf.tfrrs.org/teams/tf/ME_college_m_Southern_Maine.html"
"599","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_MIT.html"
"600","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Worcester_State.html"
"601","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Amherst.html"
"602","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Tufts.html"
"603","NEICAAA_M","https://tf.tfrrs.org/teams/tf/ME_college_m_Bates.html"
"604","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html"
"605","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Assumption.html"
"606","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Wheaton_MA.html"
"607","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Hartford.html"
"608","NEICAAA_M","https://tf.tfrrs.org/teams/tf/VT_college_m_Middlebury.html"
"609","NEICAAA_M","https://tf.tfrrs.org/teams/tf/NH_college_m_St_Anselm.html"
"610","NEICAAA_M","https://tf.tfrrs.org/teams/tf/ME_college_m_Colby.html"
"611","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_New_Haven.html"
"612","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Eastern_Conn_St.html"
"613","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Bridgewater_St.html"
"614","NEICAAA_M","https://tf.tfrrs.org/teams/tf/ME_college_m_Bowdoin.html"
"615","NEICAAA_M","https://tf.tfrrs.org/teams/tf/RI_college_m_RIC.html"
"616","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Gordon.html"
"617","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Trinity_CT.html"
"618","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html"
"619","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html"
"620","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_UMass_Dartmouth.html"
"621","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Wesleyan.html"
"622","NEICAAA_M","https://tf.tfrrs.org/teams/tf/NH_college_m_Plymouth_State.html"
"623","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Brandeis.html"
"624","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Suffolk.html"
"625","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Wentworth_Institute_of_Tech.html"
"626","NEICAAA_M","https://tf.tfrrs.org/teams/tf/CT_college_m_Conn_College.html"
"627","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Bentley.html"
"628","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Fitchburg_St.html"
"629","NEICAAA_M","https://tf.tfrrs.org/teams/tf/ME_college_m_Husson.html"
"630","NEICAAA_M","https://tf.tfrrs.org/teams/tf/NH_college_m_Colby_Sawyer.html"
"631","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Lesley.html"
"632","NEICAAA_M","https://tf.tfrrs.org/teams/tf/NH_college_m_Keene_State.html"
"633","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Mass_Maritime.html"
"634","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_UMass_Boston.html"
"635","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Westfield_State.html"
"636","NEICAAA_M","https://tf.tfrrs.org/teams/tf/MA_college_m_Lasell.html"
"637","NEICAAA_M","https://tf.tfrrs.org/teams/tf/VT_college_m_St_Michaels.html"
"638","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/AR_college_f_Little_Rock.html"
"639","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/MO_college_f_SE_Missouri.html"
"640","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Tennessee_Tech.html"
"641","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/IL_college_f_SIU_Edwardsville.html"
"642","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Tennessee_Martin.html"
"643","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/IL_college_f_Western_Illinois.html"
"644","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/IL_college_f_Eastern_Illinois.html"
"645","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/MO_college_f_Lindenwood.html"
"646","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/KY_college_f_Morehead_State.html"
"647","Ohio_Valley_OVC_F","https://tf.tfrrs.org/teams/tf/IN_college_f_Southern_Indiana.html"
"648","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/AR_college_m_Little_Rock.html"
"649","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/MO_college_m_Lindenwood.html"
"650","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/IL_college_m_Eastern_Illinois.html"
"651","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Tennessee_Martin.html"
"652","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/IL_college_m_Western_Illinois.html"
"653","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/MO_college_m_SE_Missouri.html"
"654","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/IL_college_m_SIU_Edwardsville.html"
"655","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/KY_college_m_Morehead_State.html"
"656","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/IN_college_m_Southern_Indiana.html"
"657","Ohio_Valley_OVC_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Tennessee_Tech.html"
"658","Pac_12_F","https://tf.tfrrs.org/teams/tf/OR_college_f_Oregon.html"
"659","Pac_12_F","https://tf.tfrrs.org/teams/tf/AZ_college_f_Arizona_State.html"
"660","Pac_12_F","https://tf.tfrrs.org/teams/tf/CA_college_f_USC.html"
"661","Pac_12_F","https://tf.tfrrs.org/teams/tf/CA_college_f_California_CA.html"
"662","Pac_12_F","https://tf.tfrrs.org/teams/tf/CA_college_f_UCLA.html"
"663","Pac_12_F","https://tf.tfrrs.org/teams/tf/CA_college_f_Stanford.html"
"664","Pac_12_F","https://tf.tfrrs.org/teams/tf/WA_college_f_Washington_State.html"
"665","Pac_12_F","https://tf.tfrrs.org/teams/tf/AZ_college_f_Arizona.html"
"666","Pac_12_F","https://tf.tfrrs.org/teams/tf/UT_college_f_Utah.html"
"667","Pac_12_F","https://tf.tfrrs.org/teams/tf/WA_college_f_Washington.html"
"668","Pac_12_F","https://tf.tfrrs.org/teams/tf/CO_college_f_Colorado.html"
"669","Pac_12_F","https://tf.tfrrs.org/teams/tf/OR_college_f_Oregon_State.html"
"670","Pac_12_M","https://tf.tfrrs.org/teams/tf/CA_college_m_California_CA.html"
"671","Pac_12_M","https://tf.tfrrs.org/teams/tf/CA_college_m_USC.html"
"672","Pac_12_M","https://tf.tfrrs.org/teams/tf/OR_college_m_Oregon.html"
"673","Pac_12_M","https://tf.tfrrs.org/teams/tf/AZ_college_m_Arizona.html"
"674","Pac_12_M","https://tf.tfrrs.org/teams/tf/AZ_college_m_Arizona_State.html"
"675","Pac_12_M","https://tf.tfrrs.org/teams/tf/CO_college_m_Colorado.html"
"676","Pac_12_M","https://tf.tfrrs.org/teams/tf/WA_college_m_Washington_State.html"
"677","Pac_12_M","https://tf.tfrrs.org/teams/tf/CA_college_m_UCLA.html"
"678","Pac_12_M","https://tf.tfrrs.org/teams/tf/CA_college_m_Stanford.html"
"679","Pac_12_M","https://tf.tfrrs.org/teams/tf/WA_college_m_Washington.html"
"680","SEC_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Tennessee.html"
"681","SEC_F","https://tf.tfrrs.org/teams/tf/MS_college_f_Mississippi.html"
"682","SEC_F","https://tf.tfrrs.org/teams/tf/LA_college_f_LSU.html"
"683","SEC_F","https://tf.tfrrs.org/teams/tf/GA_college_f_Georgia.html"
"684","SEC_F","https://tf.tfrrs.org/teams/tf/SC_college_f_South_Carolina.html"
"685","SEC_F","https://tf.tfrrs.org/teams/tf/AR_college_f_Arkansas.html"
"686","SEC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Texas_AM.html"
"687","SEC_F","https://tf.tfrrs.org/teams/tf/KY_college_f_Kentucky.html"
"688","SEC_F","https://tf.tfrrs.org/teams/tf/FL_college_f_Florida.html"
"689","SEC_F","https://tf.tfrrs.org/teams/tf/AL_college_f_Auburn.html"
"690","SEC_F","https://tf.tfrrs.org/teams/tf/AL_college_f_Alabama.html"
"691","SEC_F","https://tf.tfrrs.org/teams/tf/MO_college_f_Missouri.html"
"692","SEC_F","https://tf.tfrrs.org/teams/tf/MS_college_f_Mississippi_St.html"
"693","SEC_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Vanderbilt.html"
"694","SEC_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Tennessee.html"
"695","SEC_M","https://tf.tfrrs.org/teams/tf/AL_college_m_Auburn.html"
"696","SEC_M","https://tf.tfrrs.org/teams/tf/AR_college_m_Arkansas.html"
"697","SEC_M","https://tf.tfrrs.org/teams/tf/LA_college_m_LSU.html"
"698","SEC_M","https://tf.tfrrs.org/teams/tf/FL_college_m_Florida.html"
"699","SEC_M","https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia.html"
"700","SEC_M","https://tf.tfrrs.org/teams/tf/AL_college_m_Alabama.html"
"701","SEC_M","https://tf.tfrrs.org/teams/tf/MS_college_m_Mississippi_St.html"
"702","SEC_M","https://tf.tfrrs.org/teams/tf/SC_college_m_South_Carolina.html"
"703","SEC_M","https://tf.tfrrs.org/teams/tf/KY_college_m_Kentucky.html"
"704","SEC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Texas_AM.html"
"705","SEC_M","https://tf.tfrrs.org/teams/tf/MS_college_m_Mississippi.html"
"706","SEC_M","https://tf.tfrrs.org/teams/tf/MO_college_m_Missouri.html"
"707","SEC_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Vanderbilt.html"
"708","SWAC_F","https://tf.tfrrs.org/teams/tf/MS_college_f_Mississippi_Valley.html"
"709","SWAC_M","https://tf.tfrrs.org/teams/tf/MS_college_m_Mississippi_Valley.html"
"710","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/SC_college_f_Citadel.html"
"711","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/SC_college_f_Wofford.html"
"712","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/NC_college_f_Western_Carolina.html"
"713","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/AL_college_f_Samford.html"
"714","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/TN_college_f_East_Tenn_St.html"
"715","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/GA_college_f_Mercer.html"
"716","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Chattanooga.html"
"717","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/NC_college_f_UNC_Greensboro.html"
"718","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/SC_college_f_Furman.html"
"719","Southern_Conference_F","https://tf.tfrrs.org/teams/tf/GA_college_f_Thomas_University_GA.html"
"720","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/SC_college_m_Wofford.html"
"721","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/AL_college_m_Samford.html"
"722","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/SC_college_m_Citadel.html"
"723","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/NC_college_m_Western_Carolina.html"
"724","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/TN_college_m_East_Tenn_St.html"
"725","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/SC_college_m_Furman.html"
"726","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/NC_college_m_UNC_Greensboro.html"
"727","Southern_Conference_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Chattanooga.html"
"728","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Lamar.html"
"729","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/LA_college_f_Northwestern_St.html"
"730","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/LA_college_f_McNeese_State.html"
"731","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Texas_AM_CC.html"
"732","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Incarnate_Word.html"
"733","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/LA_college_f_New_Orleans.html"
"734","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/LA_college_f_SE_Louisiana.html"
"735","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Houston_Christian.html"
"736","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/LA_college_f_Nicholls_State.html"
"737","Southland_Conference_F","https://tf.tfrrs.org/teams/tf/TX_college_f_TAMU_Commerce.html"
"738","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/LA_college_m_Northwestern_St.html"
"739","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/TX_college_m_TAMU_Commerce.html"
"740","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/LA_college_m_New_Orleans.html"
"741","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Lamar.html"
"742","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Incarnate_Word.html"
"743","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/LA_college_m_McNeese_State.html"
"744","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/LA_college_m_Nicholls_State.html"
"745","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Houston_Christian.html"
"746","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/LA_college_m_SE_Louisiana.html"
"747","Southland_Conference_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Texas_AM_CC.html"
"748","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/GA_college_f_Georgia_State.html"
"749","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/GA_college_f_Georgia_Southern.html"
"750","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/MS_college_f_Southern_Miss.html"
"751","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/LA_college_f_Louisiana_Lafayette.html"
"752","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Texas_State.html"
"753","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/NC_college_f_Appalachian_State.html"
"754","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/SC_college_f_Coastal_Carolina.html"
"755","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/AR_college_f_Arkansas_State.html"
"756","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/AL_college_f_South_Alabama.html"
"757","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/WV_college_f_Marshall.html"
"758","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/AL_college_f_Troy.html"
"759","Sun_Belt_F","https://tf.tfrrs.org/teams/tf/LA_college_f_ULM.html"
"760","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/LA_college_m_Louisiana_Lafayette.html"
"761","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/AL_college_m_Troy.html"
"762","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Texas_State.html"
"763","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/MS_college_m_Southern_Miss.html"
"764","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/SC_college_m_Coastal_Carolina.html"
"765","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/LA_college_m_ULM.html"
"766","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/NC_college_m_Appalachian_State.html"
"767","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/AL_college_m_South_Alabama.html"
"768","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/WV_college_m_Marshall.html"
"769","Sun_Belt_M","https://tf.tfrrs.org/teams/tf/AR_college_m_Arkansas_State.html"
"770","The_American_F","https://tf.tfrrs.org/teams/tf/NC_college_f_Charlotte.html"
"771","The_American_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Rice.html"
"772","The_American_F","https://tf.tfrrs.org/teams/tf/NC_college_f_East_Carolina.html"
"773","The_American_F","https://tf.tfrrs.org/teams/tf/FL_college_f_South_Florida.html"
"774","The_American_F","https://tf.tfrrs.org/teams/tf/TN_college_f_Memphis.html"
"775","The_American_F","https://tf.tfrrs.org/teams/tf/TX_college_f_UTSA.html"
"776","The_American_F","https://tf.tfrrs.org/teams/tf/TX_college_f_North_Texas.html"
"777","The_American_F","https://tf.tfrrs.org/teams/tf/AL_college_f_UAB.html"
"778","The_American_F","https://tf.tfrrs.org/teams/tf/KS_college_f_Wichita_State.html"
"779","The_American_F","https://tf.tfrrs.org/teams/tf/TX_college_f_SMU.html"
"780","The_American_F","https://tf.tfrrs.org/teams/tf/OK_college_f_Tulsa.html"
"781","The_American_F","https://tf.tfrrs.org/teams/tf/FL_college_f_Florida_Atlantic.html"
"782","The_American_F","https://tf.tfrrs.org/teams/tf/LA_college_f_Tulane.html"
"783","The_American_M","https://tf.tfrrs.org/teams/tf/FL_college_m_South_Florida.html"
"784","The_American_M","https://tf.tfrrs.org/teams/tf/TX_college_m_UTSA.html"
"785","The_American_M","https://tf.tfrrs.org/teams/tf/NC_college_m_East_Carolina.html"
"786","The_American_M","https://tf.tfrrs.org/teams/tf/TX_college_m_North_Texas.html"
"787","The_American_M","https://tf.tfrrs.org/teams/tf/KS_college_m_Wichita_State.html"
"788","The_American_M","https://tf.tfrrs.org/teams/tf/NC_college_m_Charlotte.html"
"789","The_American_M","https://tf.tfrrs.org/teams/tf/OK_college_m_Tulsa.html"
"790","The_American_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Rice.html"
"791","The_American_M","https://tf.tfrrs.org/teams/tf/TN_college_m_Memphis.html"
"792","The_American_M","https://tf.tfrrs.org/teams/tf/LA_college_m_Tulane.html"
"793","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/SD_college_f_South_Dakota.html"
"794","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/ND_college_f_North_Dakota_St.html"
"795","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/MN_college_f_St_Thomas.html"
"796","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/SD_college_f_South_Dakota_St.html"
"797","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/NE_college_f_Omaha.html"
"798","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/OK_college_f_Oral_Roberts.html"
"799","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/ND_college_f_North_Dakota.html"
"800","The_Summit_League_F","https://tf.tfrrs.org/teams/tf/MO_college_f_Kansas_City.html"
"801","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/SD_college_m_South_Dakota_St.html"
"802","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/SD_college_m_South_Dakota.html"
"803","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/MO_college_m_Kansas_City.html"
"804","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/OK_college_m_Oral_Roberts.html"
"805","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/ND_college_m_North_Dakota_St.html"
"806","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/ND_college_m_North_Dakota.html"
"807","The_Summit_League_M","https://tf.tfrrs.org/teams/tf/MN_college_m_St_Thomas.html"
"808","WAC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Texas_Arlington.html"
"809","WAC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Tarleton_State.html"
"810","WAC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Texas_Pan_American.html"
"811","WAC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Stephen_F_Austin.html"
"812","WAC_F","https://tf.tfrrs.org/teams/tf/AZ_college_f_Grand_Canyon.html"
"813","WAC_F","https://tf.tfrrs.org/teams/tf/UT_college_f_Utah_Tech.html"
"814","WAC_F","https://tf.tfrrs.org/teams/tf/UT_college_f_Utah_Valley.html"
"815","WAC_F","https://tf.tfrrs.org/teams/tf/TX_college_f_Abilene_Christian.html"
"816","WAC_F","https://tf.tfrrs.org/teams/tf/UT_college_f_Southern_Utah.html"
"817","WAC_F","https://tf.tfrrs.org/teams/tf/CA_college_f_California_Baptist.html"
"818","WAC_F","https://tf.tfrrs.org/teams/tf/WA_college_f_Seattle_U.html"
"819","WAC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Tarleton_State.html"
"820","WAC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Texas_Arlington.html"
"821","WAC_M","https://tf.tfrrs.org/teams/tf/AZ_college_m_Grand_Canyon.html"
"822","WAC_M","https://tf.tfrrs.org/teams/tf/UT_college_m_Utah_Valley.html"
"823","WAC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Texas_Pan_American.html"
"824","WAC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Abilene_Christian.html"
"825","WAC_M","https://tf.tfrrs.org/teams/tf/TX_college_m_Stephen_F_Austin.html"
"826","WAC_M","https://tf.tfrrs.org/teams/tf/UT_college_m_Southern_Utah.html"
"827","WAC_M","https://tf.tfrrs.org/teams/tf/WA_college_m_Seattle_U.html"
"828","WAC_M","https://tf.tfrrs.org/teams/tf/CA_college_m_California_Baptist.html"
"829","WAC_M","https://tf.tfrrs.org/teams/tf/UT_college_m_Utah_Tech.html"
